gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610010K14Rik	227.462361684986	-0.126962970226929	0.19701007647969	-0.644449119027767	0.519284241671492	0.75850162956934
0610030E20Rik	522.353482594329	-0.056000528361582	0.219798727416723	-0.254780949006174	0.798892290293067	0.913717787674639
0610040J01Rik	222.286021195346	0.16446829107483	0.38888522774838	0.422922444308545	0.672351846787868	0.849687405504115
1110002E22Rik	4861.49639718627	-1.4486625202557	0.403362441924212	-3.59146606051113	0.000328823003498019	0.0139271508129931
1110004F10Rik	1207.61149794522	-0.161150278192046	0.184901191528932	-0.871548078514303	0.383454966337648	0.659887889101218
1110038F14Rik	250.983025607383	-0.26662838154993	0.207274798081204	-1.28635214709254	0.198320190907031	0.478742157633794
1110059E24Rik	234.429225381648	-0.334285296580396	0.297282475745565	-1.12447023909509	0.260813589098867	0.547598299589733
1110059G10Rik	230.993466056158	-0.206599098878403	0.277029254482794	-0.745766360538773	0.45580856416204	0.715455739908533
1110065P20Rik	226.821865406504	-0.0438362772144085	0.26019310496116	-0.168475937211911	0.866208872405346	0.945389886926822
1190005I06Rik	14.3484326298214	0.977532810346314	1.15127162377437	0.849089641540486	0.395831413834942	0.669530172445971
1500009L16Rik	17.4814949478182	-1.18291136518016	0.583596562029102	-2.02693340253292	0.0426692239425592	0.221771180867345
1500011B03Rik	41.5936349251585	0.30725042367935	0.504210129836901	0.609369795443694	0.542279353791935	0.773614608017814
1600012H06Rik	348.324864584921	-0.243771542066138	0.248928740804537	-0.979282429494758	0.327440449618219	0.611326079716562
1600014C10Rik	762.736901274058	-0.308804407603986	0.25515620552441	-1.2102563093432	0.226180557038	0.512927982348712
1700001O22Rik	241.918742505339	-1.66021374653965	0.538487878655541	-3.08310328300195	0.0020485404353374	0.040483168777468
1700003E16Rik	5.47703154089261	-0.854941360655905	1.16866334461126	-0.731554869585042	0.464440302642243	0.721757630379772
1700017B05Rik	137.153337634153	0.839988104336916	0.462993933279608	1.81425293931365	0.0696387932090905	0.286207787474724
1700019D03Rik	62.4457600884422	-1.40187478464854	0.487997074366096	-2.87271145317739	0.00406965630237275	0.0612765738492531
1700020L24Rik	16.212881376869	0.600861281490402	0.784881440646341	0.765544004959016	0.443947673269151	0.70635786492798
1700025G04Rik	2724.97318729822	-0.431458774520092	0.285091883953234	-1.51340251618972	0.130177446256567	0.385903063688598
1700030K09Rik	119.80153035074	0.504694848140787	0.253229247348314	1.99303537575415	0.0462575735165375	0.23043277400991
1700037C18Rik	29.2929172132037	-0.0815118895033218	0.579655211152502	-0.140621334778058	0.888169092999471	0.953637795540555
1700056E22Rik	11.5877308101502	-0.696075883505677	0.677657525740644	-1.02717944841667	0.304335973523933	0.591415116884805
1700066M21Rik	129.495764987227	-0.623968742146896	0.343833882508343	-1.81473895939198	0.0695640348651024	0.285985476667643
1700088E04Rik	29.624053174928	1.90958863557686	0.66079734623218	2.88982491601276	0.00385456441844464	0.0598430263173187
1700109H08Rik	78.5736529589038	0.854118850978165	0.334348243578894	2.55457854910676	0.0106316438636688	0.105462858627562
1700113H08Rik	12.9745825031881	-1.73218627913025	0.789533997164011	-2.19393501147794	0.02824008195126	0.18000288071927
1700123O20Rik	209.0588039877	0.0961106316058074	0.236257327113482	0.406804871535866	0.684151308494078	0.856380443866218
1810009A15Rik	251.2263648713	0.45972177627798	0.224470895568821	2.04802397706402	0.0405576500680114	0.215280691078305
1810010H24Rik	16.1367540765653	-1.09041053531532	0.679497856610244	-1.60472991151873	0.108553256269835	0.353200084707731
1810024B03Rik	17.5575979929938	-0.997029843090195	0.602338461731771	-1.65526511493829	0.097870731965532	0.336405793319283
1810030O07Rik	426.413769345001	-0.0829334681251117	0.192592230915445	-0.430616893168046	0.666746955861661	0.84714147956122
1810037I17Rik	605.02464970441	-0.215615374541749	0.185404099385907	-1.16294825872733	0.244850495862425	0.531086975878211
1810055G02Rik	156.855739440117	-0.176080330648211	0.270601465238815	-0.650699841897804	0.515240265275008	0.755911717210973
2010003K11Rik	17.7279935728318	6.0598920588778	1.49071827317116	4.0650820265232	4.80155718902843e-05	0.00436363718211814
2010315B03Rik	216.536229009976	-0.118563658604121	0.292426186487234	-0.405448157801343	0.685148118208178	0.85674158513718
2200002D01Rik	17.6338248827904	0.709120582692406	0.649348956352817	1.09204854455347	0.274811764403847	0.561359777907072
2210016L21Rik	407.924665686504	-0.275231686388883	0.291418959385577	-0.944453603736614	0.344937900291077	0.626739845618163
2210408I21Rik	87.860833271988	0.423470511287739	0.385181903349664	1.09940396369898	0.27159190264093	0.558038589548149
2300009A05Rik	94.3276127671348	-0.223329367076412	0.262763870354686	-0.849924180120184	0.395367241165021	0.669410483695284
2310002L09Rik	3202.44175281666	0.0741677181148409	0.271480643265091	0.273197076678571	0.784701727011832	0.9079601735259
2310009B15Rik	115.206809086612	-0.0810972392804407	0.246350374688034	-0.329194706454732	0.742008523803438	0.884402579878724
2310011J03Rik	250.109231183607	0.119851385377488	0.213182126116295	0.56220184853634	0.573978502113532	0.79331946786327
2310022A10Rik	1904.4198683082	0.0149009139988611	0.265769962792114	0.0560669604733195	0.955288464242474	0.981674742433587
2310022B05Rik	415.144088294655	-0.152072377917384	0.221570045300372	-0.686339968524297	0.49249875050206	0.741008020278215
2310030G06Rik	116.894659935552	0.0903663677371487	0.53576630400518	0.168667508691019	0.866058176877246	0.945374540634797
2310033P09Rik	68.1299260513763	-0.0423648325275259	0.283956718984803	-0.149194682481851	0.881400015798959	0.951018590146276
