gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
0610010K14Rik	233.595277855107	-0.188532454055573	0.145311295939976	-1.29743839139285	0.194480390194426	0.439793750026748
0610030E20Rik	475.047361306742	-0.0784221274894107	0.150334802539518	-0.521649851961566	0.60191414663504	0.795425221645335
0610040J01Rik	275.283915874225	0.0540673712874608	0.19434687680592	0.278200361004277	0.780858557754059	0.900011887707534
1110002E22Rik	4423.5195543036	0.40230939561767	0.197712070470346	2.0348246551695	0.0418685193320702	0.18012655623593
1110004F10Rik	1082.16752256204	0.0197998173468266	0.102444294412042	0.193273988175366	0.846744396668638	0.933025569105799
1110038F14Rik	273.839142409328	-0.0843808912056567	0.147455644941244	-0.572245920047888	0.567155381808447	0.771605198211687
1110059E24Rik	198.535437024914	-0.108232847030161	0.204403390884902	-0.529506122973791	0.596454398041696	0.792682323505201
1110059G10Rik	188.419850956226	-0.00642328155744203	0.142689621456581	-0.045015758622617	0.964094748122779	0.984273310786921
1110065P20Rik	214.825090789927	0.0490731747770723	0.190366237658075	0.257782973392659	0.79657440575819	0.908335600722249
1190005I06Rik	10.8891128398552	0.422074347139077	0.437780898935284	0.964122345597064	0.334984590820921	0.590926663158138
1500009L16Rik	14.8486496551853	-0.0569820125513262	0.394468831041948	-0.144452509469035	0.885143155002346	0.951415052480163
1500011B03Rik	42.2643656269481	0.24876036788569	0.24271569109251	1.0249043511195	0.305408321364511	0.561617359491452
1600012H06Rik	320.864118027468	-0.296437490638762	0.118230873218608	-2.50727650544077	0.0121665495195151	0.0854363542008972
1600014C10Rik	817.588073407481	0.270220747942222	0.12484483962272	2.1644526818956	0.0304296243820568	0.148709870000976
1700001O22Rik	26.6691408736357	0.542079324324112	0.565927521790497	0.957859979329274	0.338133369406168	0.59330610980687
1700017B05Rik	108.163966917997	0.265063351560901	0.209662398466353	1.26423885970874	0.206144306960258	0.453172929292111
1700019D03Rik	60.9301327392815	0.297450404871134	0.285380746625673	1.04229317635535	0.29727577502058	0.552427296298744
1700020L24Rik	13.8371205867806	-0.723803331265271	0.462181189541525	-1.56605969183486	0.117334643425109	0.329376145588343
1700025G04Rik	2721.07395005509	0.0762294717875656	0.135653769133179	0.561941420976861	0.574155931219126	0.776734791799936
1700030K09Rik	109.751954251735	0.0422794333779927	0.149190380398498	0.28339248995184	0.776875984680525	0.897458122488139
1700037C18Rik	36.7698839105333	0.0927748744998799	0.368637353832466	0.251669760363035	0.801296332523644	0.911042736877657
1700056E22Rik	9.32573307710165	-0.59483541116085	0.563498790135995	-1.05561080444785	0.29114606264801	0.547501339908976
1700066M21Rik	106.187300486907	0.418945469200471	0.207567961263098	2.01835324994808	0.043554484567037	0.18410004821193
1700088E04Rik	29.2025196723032	0.595937497045513	0.356298336591544	1.67258007080928	0.0944099928884432	0.29074424340543
1700109H08Rik	49.10745401287	-0.156666224841515	0.424635429304698	-0.368942895551702	0.712170289278686	0.86226127295122
1700113H08Rik	14.1486695814197	0.495528573059195	0.416969848252353	1.18840385014913	0.234674340289017	0.486190681633336
1700123O20Rik	196.671942029162	-0.0435088574897966	0.149370703598987	-0.29128106410079	0.770836368527433	0.894992623832698
1810009A15Rik	250.341855979875	-0.270669718802969	0.177210160390712	-1.52739390453796	0.126663091257631	0.343493372928719
1810010H24Rik	21.4418584863208	0.452612164893507	0.297612698598561	1.52080931702454	0.128307695659473	0.34574341562526
1810024B03Rik	16.07280669947	-0.00927694914839683	0.379144005592296	-0.0244681414226883	0.98047919556495	0.991106716335523
1810030O07Rik	504.304528278914	0.0815422266376472	0.106678082959031	0.764376565230959	0.444642869997812	0.683961356602139
1810037I17Rik	539.560344662329	0.301524246207583	0.161455477953736	1.86753803605215	0.061826490337711	0.225716549805498
1810049J17Rik	17.1123523617948	-4.94314041054635	4.19207672381807	-1.17916267668981	0.238333404897942	0.489831412215337
1810055G02Rik	152.325912540679	0.319088688261895	0.205803168539419	1.55045566366379	0.12103218713888	0.334957559623228
2010315B03Rik	182.068869930963	0.146631557094504	0.219884680789771	0.666856629428845	0.504863716328284	0.727717483703505
2200002D01Rik	23.1853067445563	-0.373229521626629	0.464518438064079	-0.803476226222786	0.42169953241663	0.66646282784817
2210016L21Rik	413.593244441671	0.344691279484172	0.13147792471386	2.62166656672089	0.00875009921778412	0.0697389069699097
2210408I21Rik	59.6339251947662	0.243477185632109	0.216451199735148	1.12485948763523	0.260648581556883	0.513545391864795
2300009A05Rik	80.4102025219147	-0.271342882595548	0.222574104272325	-1.2191125444834	0.222801479281246	0.472717839418622
2310002L09Rik	2452.12267372289	0.0285759334753981	0.193561250732605	0.14763251098679	0.882632796175903	0.949690005941187
2310009B15Rik	129.415467822788	0.129862192163455	0.177201329752237	0.7328511154235	0.463649241270058	0.697037494863979
2310011J03Rik	264.686454290613	-0.239062754819135	0.209273605322619	-1.14234546898828	0.253310448313705	0.505690018895844
2310022A10Rik	1948.51729238322	-0.0513186623854851	0.147746542963399	-0.347342559468199	0.728333980881793	0.872266648532242
2310022B05Rik	403.058026319922	-0.479954783841775	0.211952702918265	-2.26444285556886	0.0235468906664483	0.127203787645598
2310030G06Rik	135.330211332376	-0.282517248223737	0.21106702736592	-1.3385191033839	0.180727277230703	0.423035811507971
2310033P09Rik	79.4977265259492	-0.451984315545781	0.211412218137902	-2.1379290162452	0.0325225048251347	0.154972495121195
2310034G01Rik	10.870764582563	0.493328938224152	0.41827401175276	1.17943961222185	0.238223169529085	0.489683414303806
